id,Date,Year,Quarter,Month,Week,Country,Commodity Type,Commodity Category,Commodity,Movement,Units
5742,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,C,Carload Traffic,10,Originated,4210.0
5743,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,I,Intermodal Traffic,IC,Originated,45537.0
5744,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,I,Intermodal Traffic,IT,Originated,
5745,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,C,Carload Traffic,10,Received,327.0
5746,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,I,Intermodal Traffic,IC,Received,1213.0
5747,2018-03-19T00:00:00.000Z,2018,1,3,12,Canada,I,Intermodal Traffic,IT,Received,0.0
5748,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,C,Carload Traffic,10,Originated,3377.0
5749,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,I,Intermodal Traffic,IC,Originated,44434.0
5750,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,I,Intermodal Traffic,IT,Originated,0.0
5751,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,C,Carload Traffic,10,Received,219.0
5752,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,I,Intermodal Traffic,IC,Received,
5753,2018-03-26T00:00:00.000Z,2018,1,3,13,Canada,I,Intermodal Traffic,IT,Received,0.0
5754,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,C,Carload Traffic,10,Originated,2705.0
5755,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,I,Intermodal Traffic,IC,Originated,55305.0
5756,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,I,Intermodal Traffic,IT,Originated,0.0
5757,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,C,Carload Traffic,10,Received,
5758,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,I,Intermodal Traffic,IC,Received,370.0
5759,2018-04-02T00:00:00.000Z,2018,2,4,14,Canada,I,Intermodal Traffic,IT,Received,
5760,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,C,Carload Traffic,10,Originated,2962.0
5761,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,I,Intermodal Traffic,IC,Originated,55566.0
5762,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,I,Intermodal Traffic,IT,Originated,
5763,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,C,Carload Traffic,10,Received,
5764,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,I,Intermodal Traffic,IC,Received,594.0
5765,2018-04-09T00:00:00.000Z,2018,2,4,15,Canada,I,Intermodal Traffic,IT,Received,0.0
5766,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,C,Carload Traffic,10,Originated,2365.0
5767,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,I,Intermodal Traffic,IC,Originated,45109.0
5768,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,I,Intermodal Traffic,IT,Originated,0.0
5769,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,C,Carload Traffic,10,Received,265.0
5770,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,I,Intermodal Traffic,IC,Received,
5771,2018-04-16T00:00:00.000Z,2018,2,4,16,Canada,I,Intermodal Traffic,IT,Received,0.0
5772,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,C,Carload Traffic,10,Originated,
5773,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,I,Intermodal Traffic,IC,Originated,58961.0
5774,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,I,Intermodal Traffic,IT,Originated,
5775,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,C,Carload Traffic,10,Received,
5776,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,I,Intermodal Traffic,IC,Received,781.0
5777,2018-04-23T00:00:00.000Z,2018,2,4,17,Canada,I,Intermodal Traffic,IT,Received,0.0
5778,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,C,Carload Traffic,10,Originated,3298.0
5779,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,I,Intermodal Traffic,IC,Originated,33281.0
5780,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,I,Intermodal Traffic,IT,Originated,0.0
5781,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,C,Carload Traffic,10,Received,289.0
5782,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,I,Intermodal Traffic,IC,Received,
5783,2018-04-30T00:00:00.000Z,2018,2,5,18,Canada,I,Intermodal Traffic,IT,Received,0.0
5784,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,C,Carload Traffic,10,Originated,2496.0
5785,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,I,Intermodal Traffic,IC,Originated,53246.0
5786,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,I,Intermodal Traffic,IT,Originated,
5787,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,C,Carload Traffic,10,Received,275.0
5788,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,I,Intermodal Traffic,IC,Received,540.0
5789,2018-05-07T00:00:00.000Z,2018,2,5,19,Canada,I,Intermodal Traffic,IT,Received,
5790,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,C,Carload Traffic,10,Originated,
5791,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,I,Intermodal Traffic,IC,Originated,50361.0
5792,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,I,Intermodal Traffic,IT,Originated,
5793,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,C,Carload Traffic,10,Received,218.0
5794,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,I,Intermodal Traffic,IC,Received,320.0
5795,2018-05-14T00:00:00.000Z,2018,2,5,20,Canada,I,Intermodal Traffic,IT,Received,
5796,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,C,Carload Traffic,10,Originated,
5797,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,I,Intermodal Traffic,IC,Originated,46317.0
5798,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,I,Intermodal Traffic,IT,Originated,0.0
5799,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,C,Carload Traffic,10,Received,223.0
5800,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,I,Intermodal Traffic,IC,Received,292.0
5801,2018-05-21T00:00:00.000Z,2018,2,5,21,Canada,I,Intermodal Traffic,IT,Received,
5802,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,C,Carload Traffic,10,Originated,
5803,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,I,Intermodal Traffic,IC,Originated,
5804,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,I,Intermodal Traffic,IT,Originated,0.0
5805,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,C,Carload Traffic,10,Received,323.0
5806,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,I,Intermodal Traffic,IC,Received,518.0
5807,2018-05-28T00:00:00.000Z,2018,2,5,22,Canada,I,Intermodal Traffic,IT,Received,0.0
5808,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,C,Carload Traffic,10,Originated,3742.0
5809,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,I,Intermodal Traffic,IC,Originated,41098.0
5810,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,I,Intermodal Traffic,IT,Originated,
5811,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,C,Carload Traffic,10,Received,
5812,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,I,Intermodal Traffic,IC,Received,478.0
5813,2018-06-04T00:00:00.000Z,2018,2,6,23,Canada,I,Intermodal Traffic,IT,Received,0.0
5814,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,C,Carload Traffic,10,Originated,2952.0
5815,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,I,Intermodal Traffic,IC,Originated,43663.0
5816,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,I,Intermodal Traffic,IT,Originated,0.0
5817,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,C,Carload Traffic,10,Received,180.0
5818,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,I,Intermodal Traffic,IC,Received,681.0
5819,2018-06-11T00:00:00.000Z,2018,2,6,24,Canada,I,Intermodal Traffic,IT,Received,0.0
5820,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,C,Carload Traffic,10,Originated,2854.0
5821,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,I,Intermodal Traffic,IC,Originated,
5822,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,I,Intermodal Traffic,IT,Originated,0.0
5823,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,C,Carload Traffic,10,Received,173.0
5824,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,I,Intermodal Traffic,IC,Received,489.0
5825,2018-06-18T00:00:00.000Z,2018,2,6,25,Canada,I,Intermodal Traffic,IT,Received,0.0
5826,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,C,Carload Traffic,10,Originated,
5827,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,I,Intermodal Traffic,IC,Originated,45261.0
5828,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,I,Intermodal Traffic,IT,Originated,
5829,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,C,Carload Traffic,10,Received,331.0
5830,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,I,Intermodal Traffic,IC,Received,
5831,2018-06-25T00:00:00.000Z,2018,2,6,26,Canada,I,Intermodal Traffic,IT,Received,
5832,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,C,Carload Traffic,10,Originated,
5833,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,I,Intermodal Traffic,IC,Originated,
5834,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,I,Intermodal Traffic,IT,Originated,0.0
5835,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,C,Carload Traffic,10,Received,
5836,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,I,Intermodal Traffic,IC,Received,606.0
5837,2018-07-02T00:00:00.000Z,2018,3,7,27,Canada,I,Intermodal Traffic,IT,Received,
5838,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,C,Carload Traffic,10,Originated,
5839,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,I,Intermodal Traffic,IC,Originated,65386.0
5840,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,I,Intermodal Traffic,IT,Originated,0.0
5841,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,C,Carload Traffic,10,Received,230.0
5842,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,I,Intermodal Traffic,IC,Received,
5843,2018-07-09T00:00:00.000Z,2018,3,7,28,Canada,I,Intermodal Traffic,IT,Received,0.0
5844,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,C,Carload Traffic,10,Originated,
5845,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,I,Intermodal Traffic,IC,Originated,39977.0
5846,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,I,Intermodal Traffic,IT,Originated,
5847,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,C,Carload Traffic,10,Received,266.0
5848,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,I,Intermodal Traffic,IC,Received,392.0
5849,2018-07-16T00:00:00.000Z,2018,3,7,29,Canada,I,Intermodal Traffic,IT,Received,0.0
5850,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,C,Carload Traffic,10,Originated,
5851,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,I,Intermodal Traffic,IC,Originated,50740.0
5852,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,I,Intermodal Traffic,IT,Originated,
5853,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,C,Carload Traffic,10,Received,
5854,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,I,Intermodal Traffic,IC,Received,1554.0
5855,2018-07-23T00:00:00.000Z,2018,3,7,30,Canada,I,Intermodal Traffic,IT,Received,0.0
5856,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,C,Carload Traffic,10,Originated,2593.0
5857,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,I,Intermodal Traffic,IC,Originated,36187.0
5858,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,I,Intermodal Traffic,IT,Originated,
5859,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,C,Carload Traffic,10,Received,263.0
5860,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,I,Intermodal Traffic,IC,Received,400.0
5861,2018-07-30T00:00:00.000Z,2018,3,8,31,Canada,I,Intermodal Traffic,IT,Received,0.0
5862,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,C,Carload Traffic,10,Originated,
5863,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,I,Intermodal Traffic,IC,Originated,
5864,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,I,Intermodal Traffic,IT,Originated,0.0
5865,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,C,Carload Traffic,10,Received,
5866,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,I,Intermodal Traffic,IC,Received,512.0
5867,2018-08-06T00:00:00.000Z,2018,3,8,32,Canada,I,Intermodal Traffic,IT,Received,0.0
5868,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,C,Carload Traffic,10,Originated,2807.0
5869,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,I,Intermodal Traffic,IC,Originated,58762.0
5870,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,I,Intermodal Traffic,IT,Originated,
5871,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,C,Carload Traffic,10,Received,
5872,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,I,Intermodal Traffic,IC,Received,553.0
5873,2018-08-13T00:00:00.000Z,2018,3,8,33,Canada,I,Intermodal Traffic,IT,Received,0.0
5874,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,C,Carload Traffic,10,Originated,3301.0
5875,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,I,Intermodal Traffic,IC,Originated,61672.0
5876,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,I,Intermodal Traffic,IT,Originated,0.0
5877,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,C,Carload Traffic,10,Received,
5878,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,I,Intermodal Traffic,IC,Received,
5879,2018-08-20T00:00:00.000Z,2018,3,8,34,Canada,I,Intermodal Traffic,IT,Received,0.0
5880,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,C,Carload Traffic,10,Originated,2531.0
5881,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,I,Intermodal Traffic,IC,Originated,
5882,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,I,Intermodal Traffic,IT,Originated,0.0
5883,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,C,Carload Traffic,10,Received,229.0
5884,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,I,Intermodal Traffic,IC,Received,
5885,2018-08-27T00:00:00.000Z,2018,3,8,35,Canada,I,Intermodal Traffic,IT,Received,
5886,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,C,Carload Traffic,10,Originated,
5887,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,I,Intermodal Traffic,IC,Originated,63104.0
5888,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,I,Intermodal Traffic,IT,Originated,
5889,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,C,Carload Traffic,10,Received,160.0
5890,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,I,Intermodal Traffic,IC,Received,574.0
5891,2018-09-03T00:00:00.000Z,2018,3,9,36,Canada,I,Intermodal Traffic,IT,Received,0.0
5892,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,C,Carload Traffic,10,Originated,
5893,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,I,Intermodal Traffic,IC,Originated,51493.0
5894,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,I,Intermodal Traffic,IT,Originated,
5895,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,C,Carload Traffic,10,Received,259.0
5896,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,I,Intermodal Traffic,IC,Received,461.0
5897,2018-09-10T00:00:00.000Z,2018,3,9,37,Canada,I,Intermodal Traffic,IT,Received,
5898,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,C,Carload Traffic,10,Originated,
5899,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,I,Intermodal Traffic,IC,Originated,55019.0
5900,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,I,Intermodal Traffic,IT,Originated,0.0
5901,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,C,Carload Traffic,10,Received,262.0
5902,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,I,Intermodal Traffic,IC,Received,388.0
5903,2018-09-17T00:00:00.000Z,2018,3,9,38,Canada,I,Intermodal Traffic,IT,Received,0.0
5904,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,C,Carload Traffic,10,Originated,2821.0
5905,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,I,Intermodal Traffic,IC,Originated,52923.0
5906,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,I,Intermodal Traffic,IT,Originated,0.0
5907,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,C,Carload Traffic,10,Received,222.0
5908,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,I,Intermodal Traffic,IC,Received,231.0
5909,2018-09-24T00:00:00.000Z,2018,3,9,39,Canada,I,Intermodal Traffic,IT,Received,0.0
5910,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,C,Carload Traffic,10,Originated,3565.0
5911,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,I,Intermodal Traffic,IC,Originated,
5912,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,I,Intermodal Traffic,IT,Originated,0.0
5913,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,C,Carload Traffic,10,Received,288.0
5914,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,I,Intermodal Traffic,IC,Received,
5915,2018-10-01T00:00:00.000Z,2018,4,10,40,Canada,I,Intermodal Traffic,IT,Received,0.0
5916,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,C,Carload Traffic,10,Originated,
5917,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,I,Intermodal Traffic,IC,Originated,
5918,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,I,Intermodal Traffic,IT,Originated,0.0
5919,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,C,Carload Traffic,10,Received,187.0
5920,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,I,Intermodal Traffic,IC,Received,458.0
5921,2018-10-08T00:00:00.000Z,2018,4,10,41,Canada,I,Intermodal Traffic,IT,Received,0.0
5922,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,C,Carload Traffic,10,Originated,2987.0
5923,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,I,Intermodal Traffic,IC,Originated,63105.0
5924,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,I,Intermodal Traffic,IT,Originated,
5925,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,C,Carload Traffic,10,Received,
5926,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,I,Intermodal Traffic,IC,Received,402.0
5927,2018-10-15T00:00:00.000Z,2018,4,10,42,Canada,I,Intermodal Traffic,IT,Received,0.0
5928,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,C,Carload Traffic,10,Originated,3035.0
5929,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,I,Intermodal Traffic,IC,Originated,31537.0
5930,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,I,Intermodal Traffic,IT,Originated,0.0
5931,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,C,Carload Traffic,10,Received,
5932,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,I,Intermodal Traffic,IC,Received,389.0
5933,2018-10-22T00:00:00.000Z,2018,4,10,43,Canada,I,Intermodal Traffic,IT,Received,0.0
5934,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,C,Carload Traffic,10,Originated,2525.0
5935,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,I,Intermodal Traffic,IC,Originated,46869.0
5936,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,I,Intermodal Traffic,IT,Originated,0.0
5937,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,C,Carload Traffic,10,Received,245.0
5938,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,I,Intermodal Traffic,IC,Received,357.0
5939,2018-10-29T00:00:00.000Z,2018,4,10,44,Canada,I,Intermodal Traffic,IT,Received,0.0
5940,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,C,Carload Traffic,10,Originated,2476.0
5941,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,I,Intermodal Traffic,IC,Originated,61036.0
5942,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,I,Intermodal Traffic,IT,Originated,0.0
5943,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,C,Carload Traffic,10,Received,218.0
5944,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,I,Intermodal Traffic,IC,Received,344.0
5945,2018-11-05T00:00:00.000Z,2018,4,11,45,Canada,I,Intermodal Traffic,IT,Received,
5946,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,C,Carload Traffic,10,Originated,3861.0
5947,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,I,Intermodal Traffic,IC,Originated,44444.0
5948,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,I,Intermodal Traffic,IT,Originated,0.0
5949,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,C,Carload Traffic,10,Received,235.0
5950,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,I,Intermodal Traffic,IC,Received,775.0
5951,2018-11-12T00:00:00.000Z,2018,4,11,46,Canada,I,Intermodal Traffic,IT,Received,0.0
5952,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,C,Carload Traffic,10,Originated,3077.0
5953,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,I,Intermodal Traffic,IC,Originated,53813.0
5954,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,I,Intermodal Traffic,IT,Originated,0.0
5955,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,C,Carload Traffic,10,Received,
5956,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,I,Intermodal Traffic,IC,Received,599.0
5957,2018-11-19T00:00:00.000Z,2018,4,11,47,Canada,I,Intermodal Traffic,IT,Received,0.0
5958,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,C,Carload Traffic,10,Originated,2959.0
5959,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,I,Intermodal Traffic,IC,Originated,
5960,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,I,Intermodal Traffic,IT,Originated,0.0
5961,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,C,Carload Traffic,10,Received,236.0
5962,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,I,Intermodal Traffic,IC,Received,783.0
5963,2018-11-26T00:00:00.000Z,2018,4,11,48,Canada,I,Intermodal Traffic,IT,Received,0.0
5964,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,C,Carload Traffic,10,Originated,4067.0
5965,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,I,Intermodal Traffic,IC,Originated,56208.0
5966,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,I,Intermodal Traffic,IT,Originated,0.0
5967,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,C,Carload Traffic,10,Received,156.0
5968,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,I,Intermodal Traffic,IC,Received,
5969,2018-12-03T00:00:00.000Z,2018,4,12,49,Canada,I,Intermodal Traffic,IT,Received,0.0
5970,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,C,Carload Traffic,10,Originated,2479.0
5971,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,I,Intermodal Traffic,IC,Originated,59758.0
5972,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,I,Intermodal Traffic,IT,Originated,
5973,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,C,Carload Traffic,10,Received,291.0
5974,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,I,Intermodal Traffic,IC,Received,798.0
5975,2018-12-10T00:00:00.000Z,2018,4,12,50,Canada,I,Intermodal Traffic,IT,Received,
5976,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,C,Carload Traffic,10,Originated,3028.0
5977,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,I,Intermodal Traffic,IC,Originated,56613.0
5978,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,I,Intermodal Traffic,IT,Originated,0.0
5979,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,C,Carload Traffic,10,Received,229.0
5980,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,I,Intermodal Traffic,IC,Received,893.0
5981,2018-12-17T00:00:00.000Z,2018,4,12,51,Canada,I,Intermodal Traffic,IT,Received,0.0
5982,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,C,Carload Traffic,10,Originated,
5983,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,I,Intermodal Traffic,IC,Originated,
5984,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,I,Intermodal Traffic,IT,Originated,0.0
5985,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,C,Carload Traffic,10,Received,
5986,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,I,Intermodal Traffic,IC,Received,232.0
5987,2018-12-24T00:00:00.000Z,2018,4,12,52,Canada,I,Intermodal Traffic,IT,Received,0.0
5988,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,C,Carload Traffic,10,Originated,
5989,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,I,Intermodal Traffic,IC,Originated,54373.0
5990,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,I,Intermodal Traffic,IT,Originated,0.0
5991,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,C,Carload Traffic,10,Received,
5992,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,I,Intermodal Traffic,IC,Received,464.0
5993,2019-01-07T00:00:00.000Z,2019,1,1,2,Canada,I,Intermodal Traffic,IT,Received,0.0
5994,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,C,Carload Traffic,10,Originated,
5995,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,I,Intermodal Traffic,IC,Originated,49993.0
5996,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,I,Intermodal Traffic,IT,Originated,
5997,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,C,Carload Traffic,10,Received,
5998,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,I,Intermodal Traffic,IC,Received,414.0
5999,2019-01-14T00:00:00.000Z,2019,1,1,3,Canada,I,Intermodal Traffic,IT,Received,0.0
6000,2019-01-21T00:00:00.000Z,2019,1,1,4,Canada,C,Carload Traffic,10,Originated,
